job_id,title,company_id,location,employment_type,seniority_level,remote,description,skills_required,industry,views_count,applicants_count,status,posted_datetime,recruiter_id
3d89cdbb-703f-4425-b47e-e581cb574ed7,Full Stack Engineer,company-0107,Hybrid - New York,FULL_TIME,Director,hybrid,We are looking for a talented Frontend Engineer to join our growing team. You will work on challenging problems at scale.,Kafka|Scala,Consulting,3541,187,open,2026-03-17 18:45:20,recruiter-00049
92a20ee4-b0bb-48f6-a4e7-d2f17f11d018,Backend Engineer,company-0481,Minneapolis, MN,CONTRACT,Director,remote,We are looking for a talented Sales Engineer to join our growing team. You will work on challenging problems at scale.,Python|TensorFlow|ML,Consulting,2419,50,open,2026-02-01 19:45:20,recruiter-00480
0e9015a9-438e-4eb7-aad2-f29b2b03597a,Backend Engineer,company-0489,Remote,PART_TIME,Mid-Senior,onsite,We are looking for a talented Data Engineer to join our growing team. You will work on challenging problems at scale.,Django|Python,Transportation,108,150,open,2026-04-04 18:45:20,recruiter-00674
4d72d9de-720a-49c7-b6b8-7f560816628f,Engineering Manager,company-0413,Hybrid - Seattle,CONTRACT,Entry,hybrid,We are looking for a talented Principal Engineer to join our growing team. You will work on challenging problems at scale.,MongoDB|Elasticsearch|Postgres|MySQL,Technology,2555,199,open,2026-03-21 18:45:20,recruiter-00904
11ed5f57-e871-4fa9-9b80-0d251f7afe2e,Business Analyst,company-0293,Chicago, IL,PART_TIME,Internship,remote,We are looking for a talented ML Engineer to join our growing team. You will work on challenging problems at scale.,Elasticsearch|Redis,Energy,3047,6,open,2026-03-11 18:45:20,recruiter-00455
9758ae8a-0a54-4493-8f4c-bc39b7ab55b6,Site Reliability Engineer,company-0042,Hybrid - Austin,INTERNSHIP,Associate,remote,We are looking for a talented Data Engineer to join our growing team. You will work on challenging problems at scale.,Azure|GCP|Terraform|Ansible,Retail,4935,213,open,2026-01-30 19:45:20,recruiter-00396
b0e2d324-56a0-43cc-be18-d96ae827ef29,Software Engineer,company-0093,Detroit, MI,FULL_TIME,Director,onsite,We are looking for a talented Site Reliability Engineer to join our growing team. You will work on challenging problems at scale.,Spring Boot|Java|Kubernetes,Manufacturing,4977,271,open,2026-04-25 18:45:20,recruiter-00716
be8c6cd2-f31b-4ad7-90e3-7292b58f7449,Backend Engineer,company-0002,Austin, TX,PART_TIME,Internship,remote,We are looking for a talented Principal Engineer to join our growing team. You will work on challenging problems at scale.,AWS|Kubernetes|Go|gRPC,Education,4591,283,closed,2026-04-10 18:45:20,recruiter-00779
c78d2bdf-f12e-4ecc-81d1-80566b9e1d87,Infrastructure Engineer,company-0317,Portland, OR,CONTRACT,Director,hybrid,We are looking for a talented Software Engineer to join our growing team. You will work on challenging problems at scale.,CSS|HTML,Technology,4220,7,open,2026-03-03 19:45:20,recruiter-00589
d32ef076-52f6-4ee1-836c-c03ed26f08fd,UX Designer,company-0199,Minneapolis, MN,CONTRACT,Entry,hybrid,We are looking for a talented UX Designer to join our growing team. You will work on challenging problems at scale.,Python|PostgreSQL|Django,Finance,1359,223,open,2026-01-31 19:45:20,recruiter-00585
e53eb579-4bff-4d00-88b3-4738e0bc38e6,Software Engineer,company-0084,Los Angeles, CA,FULL_TIME,Associate,remote,We are looking for a talented Site Reliability Engineer to join our growing team. You will work on challenging problems at scale.,Scala|Kafka|Hadoop,Consulting,3310,223,open,2026-03-05 19:45:20,recruiter-00070
4eb5acf6-0618-4a0a-80ef-512f3359ee8b,iOS Engineer,company-0385,Phoenix, AZ,CONTRACT,Entry,hybrid,We are looking for a talented Android Engineer to join our growing team. You will work on challenging problems at scale.,Kafka|Spark|Scala|Hadoop,Media,337,150,open,2026-04-11 18:45:20,recruiter-00819
30c25a5f-577c-4cae-9c3f-b7d0c7671e9f,ML Engineer,company-0098,Atlanta, GA,CONTRACT,Director,onsite,We are looking for a talented Backend Engineer to join our growing team. You will work on challenging problems at scale.,Rust|C++,Technology,1701,91,open,2026-02-12 19:45:20,recruiter-00547
507ff7e9-3b1b-4080-95b8-34fa2c7ab13e,UI Designer,company-0421,San Jose, CA,PART_TIME,Entry,onsite,We are looking for a talented QA Engineer to join our growing team. You will work on challenging problems at scale.,Go|AWS,Media,119,266,open,2026-03-16 18:45:20,recruiter-00741
5e99e7e3-7b49-40c2-bfe1-206b42b8d1dc,Software Engineer,company-0058,Phoenix, AZ,CONTRACT,Entry,remote,We are looking for a talented Cloud Architect to join our growing team. You will work on challenging problems at scale.,React|JavaScript|TypeScript,Education,2478,129,open,2026-04-02 18:45:20,recruiter-00506
9ce4ddb1-08cf-4a7b-83f1-8b2e745397d4,UI Designer,company-0415,Hybrid - Seattle,INTERNSHIP,Entry,onsite,We are looking for a talented Full Stack Engineer to join our growing team. You will work on challenging problems at scale.,Java|Kubernetes|Docker,Finance,4447,42,open,2026-04-03 18:45:20,recruiter-00157
8e27e540-cca5-43ef-afb5-1efc68bd857d,Full Stack Engineer,company-0432,Hybrid - Austin,PART_TIME,Internship,remote,We are looking for a talented Sales Engineer to join our growing team. You will work on challenging problems at scale.,React|Vue,Energy,1447,60,open,2026-03-25 18:45:20,recruiter-00636
8a786a5a-79f5-41f9-a17d-b06d7c00c241,Product Manager,company-0353,Nashville, TN,PART_TIME,Internship,hybrid,We are looking for a talented Product Manager to join our growing team. You will work on challenging problems at scale.,PostgreSQL|Django|FastAPI,Energy,4683,133,open,2026-04-16 18:45:20,recruiter-00942
18d44c00-d1fd-47c6-9bb7-287534af2fec,Android Engineer,company-0483,Detroit, MI,FULL_TIME,Associate,onsite,We are looking for a talented Solutions Architect to join our growing team. You will work on challenging problems at scale.,HTML|Vue|UX,Education,1724,132,open,2026-02-26 19:45:20,recruiter-00044
1fec6d31-1568-4f2c-901e-2a4c3c361a52,Data Analyst,company-0047,Hybrid - San Francisco,CONTRACT,Associate,remote,We are looking for a talented Solutions Architect to join our growing team. You will work on challenging problems at scale.,Vue|HTML,Education,4259,89,open,2026-04-16 18:45:20,recruiter-00283
608a270a-89ea-4bd0-adb4-7077e177a3f9,Marketing Manager,company-0450,Austin, TX,FULL_TIME,Entry,hybrid,We are looking for a talented Full Stack Engineer to join our growing team. You will work on challenging problems at scale.,C++|Rust,Healthcare,3296,140,open,2026-04-10 18:45:20,recruiter-00669
31ac9eef-634f-43a7-abde-7aa8e519e86f,Sales Engineer,company-0462,Detroit, MI,FULL_TIME,Entry,hybrid,We are looking for a talented Site Reliability Engineer to join our growing team. You will work on challenging problems at scale.,Vue|CSS|HTML|UX,Finance,2092,297,open,2026-03-16 18:45:20,recruiter-00858
63e8ca4d-0afc-4e8a-8970-332bd6f89119,Software Engineer,company-0180,Houston, TX,CONTRACT,Mid-Senior,hybrid,We are looking for a talented UI Designer to join our growing team. You will work on challenging problems at scale.,React|JavaScript|TypeScript,Retail,1708,53,open,2026-03-26 18:45:20,recruiter-00478
e10ac579-2c49-4dfc-bd6c-c8429a7f7c89,Android Engineer,company-0074,Dallas, TX,FULL_TIME,Associate,remote,We are looking for a talented Business Analyst to join our growing team. You will work on challenging problems at scale.,AWS|Azure|Terraform,Energy,3683,32,open,2026-03-11 18:45:20,recruiter-00816
d2c4fa70-59f9-449c-b652-ec987cdd0afb,Security Engineer,company-0441,San Jose, CA,FULL_TIME,Associate,remote,We are looking for a talented Site Reliability Engineer to join our growing team. You will work on challenging problems at scale.,ML|PyTorch,Media,4536,10,open,2026-04-11 18:45:20,recruiter-00722
c0193b20-ad10-4b66-aad8-b1f08558f743,Full Stack Engineer,company-0344,Nashville, TN,FULL_TIME,Internship,hybrid,We are looking for a talented Senior Software Engineer to join our growing team. You will work on challenging problems at scale.,Elasticsearch|Redis|Postgres,Finance,3321,173,open,2026-03-03 19:45:20,recruiter-00886
2d31354a-8f87-4f6b-a5a9-c81982d11cdf,UI Designer,company-0165,Hybrid - San Francisco,INTERNSHIP,Mid-Senior,remote,We are looking for a talented Principal Engineer to join our growing team. You will work on challenging problems at scale.,GCP|Azure|AWS|Ansible,Retail,4737,199,open,2026-02-22 19:45:20,recruiter-00594
57e9e9ba-0413-45d9-a0ed-91dfada3fd57,Frontend Engineer,company-0015,Houston, TX,INTERNSHIP,Mid-Senior,onsite,We are looking for a talented DevOps Engineer to join our growing team. You will work on challenging problems at scale.,ML|Python|TensorFlow,Education,3477,100,open,2026-03-15 18:45:20,recruiter-00448
24f7a631-bf7e-4ad0-b5d1-fba5dc9f069b,Platform Engineer,company-0203,Denver, CO,FULL_TIME,Associate,hybrid,We are looking for a talented Data Engineer to join our growing team. You will work on challenging problems at scale.,Spark|Kafka|Scala|Hadoop,Consulting,3716,66,open,2026-02-04 19:45:20,recruiter-00258
945e249f-cc19-4777-b202-9d346b4fcb2e,Marketing Manager,company-0361,San Diego, CA,FULL_TIME,Associate,hybrid,We are looking for a talented Full Stack Engineer to join our growing team. You will work on challenging problems at scale.,Ansible|GCP,Healthcare,3776,129,closed,2026-02-23 19:45:20,recruiter-00258
b245a13b-5739-4b77-8f1f-87023de65619,Data Analyst,company-0367,Boston, MA,INTERNSHIP,Associate,hybrid,We are looking for a talented Data Scientist to join our growing team. You will work on challenging problems at scale.,Kafka|Scala|Hadoop,Finance,2027,221,open,2026-03-07 19:45:20,recruiter-00014
2266503e-09e7-4987-bc15-8c22f9f6eb6b,Product Designer,company-0472,Minneapolis, MN,CONTRACT,Entry,onsite,We are looking for a talented Infrastructure Engineer to join our growing team. You will work on challenging problems at scale.,Redis|Postgres|MySQL,Finance,678,69,open,2026-04-15 18:45:20,recruiter-00592
750696e5-6a07-4b10-b1b6-de8f4f6925b2,Security Engineer,company-0028,Minneapolis, MN,FULL_TIME,Mid-Senior,remote,We are looking for a talented Technical Lead to join our growing team. You will work on challenging problems at scale.,Postgres|MySQL,Retail,3267,123,open,2026-04-11 18:45:20,recruiter-00524
65cf5297-6e00-4f12-8e4e-93d7bf130507,Staff Engineer,company-0130,Columbus, OH,INTERNSHIP,Associate,onsite,We are looking for a talented UI Designer to join our growing team. You will work on challenging problems at scale.,Azure|GCP|AWS|Ansible,Media,253,131,open,2026-01-27 19:45:20,recruiter-00964
d6890db5-b403-4b0b-aa5a-37519c7dda19,Technical Lead,company-0490,Dallas, TX,CONTRACT,Mid-Senior,remote,We are looking for a talented Technical Lead to join our growing team. You will work on challenging problems at scale.,React|HTML,Consulting,4422,244,open,2026-02-02 19:45:20,recruiter-00495
3b60fbd2-1566-47cd-a0af-22b34c581056,Frontend Engineer,company-0027,Miami, FL,INTERNSHIP,Mid-Senior,hybrid,We are looking for a talented Data Analyst to join our growing team. You will work on challenging problems at scale.,PostgreSQL|FastAPI,Retail,4642,185,open,2026-03-07 19:45:20,recruiter-00359
bcd391bf-9d93-48ce-bf1d-06f934c9c813,Data Analyst,company-0363,Remote,PART_TIME,Director,remote,We are looking for a talented Senior Software Engineer to join our growing team. You will work on challenging problems at scale.,gRPC|Go,Transportation,2976,72,open,2026-04-09 18:45:20,recruiter-00545
d595a7c1-9d4c-41eb-a175-fde8f5f47043,Staff Engineer,company-0328,San Francisco, CA,FULL_TIME,Entry,onsite,We are looking for a talented Infrastructure Engineer to join our growing team. You will work on challenging problems at scale.,MySQL|MongoDB|Postgres,Energy,4179,269,open,2026-02-09 19:45:20,recruiter-00289
e7402125-cf03-4d16-bcce-424ae208e8a9,Platform Engineer,company-0272,Austin, TX,FULL_TIME,Director,hybrid,We are looking for a talented Product Manager to join our growing team. You will work on challenging problems at scale.,Rust|Systems Programming,Education,1374,267,open,2026-03-12 18:45:20,recruiter-00109
9d7bd6c8-a0dd-4a60-a452-61669c8416b1,Android Engineer,company-0114,Chicago, IL,CONTRACT,Internship,hybrid,We are looking for a talented Frontend Engineer to join our growing team. You will work on challenging problems at scale.,Kubernetes|Go|gRPC|AWS,Education,2540,211,open,2026-02-20 19:45:20,recruiter-00013
acdadb6e-243a-4745-ac9a-ca5b7f3e87b1,Marketing Manager,company-0374,Austin, TX,FULL_TIME,Entry,hybrid,We are looking for a talented DevOps Engineer to join our growing team. You will work on challenging problems at scale.,Vue|CSS|UX|React,Technology,1924,260,open,2026-03-21 18:45:20,recruiter-00833
25895be2-e355-439c-b951-c849b7686297,Platform Engineer,company-0028,Remote,PART_TIME,Entry,hybrid,We are looking for a talented Android Engineer to join our growing team. You will work on challenging problems at scale.,JavaScript|React|Node.js,Media,3938,125,closed,2026-01-30 19:45:20,recruiter-00672
4f646b68-933b-404b-83c5-633597b37695,Sales Engineer,company-0380,Austin, TX,INTERNSHIP,Associate,remote,We are looking for a talented Sales Engineer to join our growing team. You will work on challenging problems at scale.,MySQL|MongoDB|Elasticsearch,Energy,1706,177,closed,2026-03-06 19:45:20,recruiter-00473
5a1ce195-0dd6-445e-9977-bccef0b85a45,Marketing Manager,company-0012,Miami, FL,INTERNSHIP,Director,remote,We are looking for a talented Marketing Manager to join our growing team. You will work on challenging problems at scale.,React|HTML|Vue,Media,3909,156,open,2026-04-19 18:45:20,recruiter-00068
ab981198-c085-44ed-a695-880274d181d6,Software Engineer,company-0332,Minneapolis, MN,CONTRACT,Mid-Senior,onsite,We are looking for a talented UI Designer to join our growing team. You will work on challenging problems at scale.,ML|TensorFlow|PyTorch,Technology,48,74,open,2026-02-23 19:45:20,recruiter-00023
b1b905b0-b960-440f-aa84-ebb5e3b4518f,Principal Engineer,company-0094,Minneapolis, MN,INTERNSHIP,Mid-Senior,hybrid,We are looking for a talented Sales Engineer to join our growing team. You will work on challenging problems at scale.,C++|Rust|Systems Programming,Finance,3560,272,closed,2026-02-19 19:45:20,recruiter-00132
717b8027-5951-406c-afd4-63869e23bb49,Marketing Manager,company-0361,Phoenix, AZ,CONTRACT,Internship,hybrid,We are looking for a talented QA Engineer to join our growing team. You will work on challenging problems at scale.,TensorFlow|Python|ML,Media,1776,28,open,2026-02-13 19:45:20,recruiter-00555
407d135e-a8a2-43ea-b0a9-8c2336b51f33,Data Engineer,company-0029,Portland, OR,FULL_TIME,Mid-Senior,onsite,We are looking for a talented Business Analyst to join our growing team. You will work on challenging problems at scale.,Go|Kubernetes|gRPC,Manufacturing,919,186,open,2026-03-09 18:45:20,recruiter-00719
7941fecf-ba3c-4259-a564-c7edbfdc96f5,Data Engineer,company-0358,Miami, FL,PART_TIME,Mid-Senior,remote,We are looking for a talented DevOps Engineer to join our growing team. You will work on challenging problems at scale.,Terraform|Ansible,Technology,1617,235,open,2026-02-02 19:45:20,recruiter-00116
46cda58a-75d1-490f-86a9-f77475304afc,Full Stack Engineer,company-0194,San Jose, CA,FULL_TIME,Mid-Senior,onsite,We are looking for a talented Solutions Architect to join our growing team. You will work on challenging problems at scale.,Docker|Spring Boot,Manufacturing,845,168,open,2026-03-21 18:45:20,recruiter-00409
ae339707-56de-4f81-b85a-7f1068d720a1,iOS Engineer,company-0219,Minneapolis, MN,CONTRACT,Entry,hybrid,We are looking for a talented Senior Software Engineer to join our growing team. You will work on challenging problems at scale.,FastAPI|PostgreSQL,Finance,3049,215,open,2026-04-03 18:45:20,recruiter-00027
